sentence,modelo_exemplo,arg1,rel,arg2,n_modelos_concordando
A KU Endowment foi fundada em 1891 como a primeira fundação de a América para uma universidade pública,LlamaPortOIE3,A KU Endowment,foi fundada em,1891 como a primeira fundação de a América para uma universidade pública,9
A KU Endowment foi fundada em 1891 como a primeira fundação de a América para uma universidade pública,Qwen3OIE_0_6B,A KU Endowment,foi fundada como,a primeira fundação de a América para uma universidade pública,9
A KU Endowment foi fundada em 1891 como a primeira fundação de a América para uma universidade pública,Qwen3OIE_4B,A KU Endowment,foi fundada como,a primeira fundação de a América para uma universidade pública,9
A KU Endowment foi fundada em 1891 como a primeira fundação de a América para uma universidade pública,respostaDPTOIE-PY,A KU Endowment,foi fundada,em 1891 como a primeira fundação de a América para uma universidade pública,9
A KU Endowment foi fundada em 1891 como a primeira fundação de a América para uma universidade pública,respostaGrok4.0Fast,A KU Endowment,foi fundada em,1891 como a primeira fundação de a América para uma universidade pública,9
A KU Endowment foi fundada em 1891 como a primeira fundação de a América para uma universidade pública,respostas_gpt5.5_mini,A KU Endowment,foi fundada,em 1891 como a primeira fundação de a América para uma universidade pública,9
A KU Endowment foi fundada em 1891 como a primeira fundação de a América para uma universidade pública,respostasGemini3.1Pro,A KU Endowment,foi fundada em,1891 como a primeira fundação de a América para uma universidade pública,9
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,Claude_Sonnet5,Algumas formas de corrupção,são diferenciadas de,outros tipos de óbvios ganhos pessoais,8
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,Claude_Sonnet5,Algumas formas de corrupção,agora chamadas de,corrupção institucional,5
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,DptOIE,Algumas formas de corrupção,são diferenciadas,de suborno e outros tipos de óbvios ganhos pessoais,8
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,LlamaPortOIE3,Algumas formas de corrupção,são diferenciadas de,suborno e outros tipos de óbvios ganhos pessoais,8
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,Qwen3OIE_0_6B,Algumas formas de corrupção,são chamadas de,corrupção institucional,4
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,Qwen3OIE_0_6B,Algumas formas de corrupção,são diferenciadas de,outros tipos de óbvios ganhos pessoais,8
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,Qwen3OIE_4B,Algumas formas de corrupção,são agora chamadas de,corrupção institucional,4
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,Qwen3OIE_4B,Algumas formas de corrupção,são diferenciadas de,outros tipos de óbvios ganhos pessoais,8
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,respostaDPTOIE-PY,Algumas formas de corrupção,são diferenciadas,de suborno e outros tipos de óbvios ganhos pessoais,8
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,respostaGrok4.0Fast,Algumas formas de corrupção,são diferenciadas de,suborno e outros tipos de óbvios ganhos pessoais,8
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,respostasGemini3.1Pro,Algumas formas de corrupção,são diferenciadas de,outros tipos de óbvios ganhos pessoais,8
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,respostasGemini3.1Pro,Algumas formas de corrupção,são chamadas de,corrupção institucional agora,4
"No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.",Claude_Sonnet5,um de os fatores para esse comportamento,foi,no caso de a África a instabilidade política,3
"No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.",Claude_Sonnet5,um de os fatores para esse comportamento,foi,no caso de a África o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior,5
"No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.",Claude_Sonnet5,novos governos,frequentemente confiscaram corrupticamente,o governo anterior,6
"No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.",DptOIE,novos governos,frequentemente confiscaram,corrupticamente o governo anterior,6
"No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.",DptOIE,um de os fatores para esse comportamento,foi,a instabilidade en o caso de a África,3
"No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.",DptOIE,um de os fatores para esse comportamento,foi,o fato de que novos governos frequentemente confiscaram corrupticamente,4
"No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.",LlamaPortOIE3,novos governos,frequentemente confiscaram,corrupticamente o governo anterior,6
"No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.",Qwen3OIE_4B,um dos fatores para o comportamento de a África,foi,o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior,4
"No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.",Qwen3OIE_4B,novos governos,frequentemente confiscaram,o governo anterior,6
"No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.",respostaDPTOIE-PY,um de os fatores para esse comportamento,foi,"Em o caso de a África , a instabilidade política e o fato frequentemente confiscaram corrupticamente o governo anterior",3
"No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.",respostas_gpt5.5_mini,novos governos,frequentemente confiscaram corrupticamente,o governo anterior,6
"No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.",respostasGemini3.1Pro,um de os fatores para esse comportamento,foi,a instabilidade política No caso de a África,3
"No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.",respostasGemini3.1Pro,um de os fatores para esse comportamento,foi,o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior No caso de a África,5
"No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.",respostasGemini3.1Pro,novos governos,frequentemente confiscaram corrupticamente,o governo anterior,6
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",Claude_Sonnet5,um dialeto,também pode ser definido por,"outros fatores, como classe social",6
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",DptOIE,O termo,é aplicado,com mais freqüência a padrões regionais de fala,5
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",DptOIE,um dialeto,também pode ser definido,"por outros fatores , como classe social",6
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",LlamaPortOIE3,um dialeto,pode ser definido por,"outros fatores, como classe social",6
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",PortNOIE,O termo,é aplicado com,mais freqüência a padrões regionais de fala,7
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",Qwen3OIE_0_6B,O termo,é aplicado a,padrões regionais de fala,4
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",Qwen3OIE_4B,O termo,é aplicado a,padrões regionais de fala,4
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",respostaDPTOIE-PY,O termo,é aplicado,com mais freqüência a padrões regionais de fala,5
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",respostaGrok4.0Fast,um dialeto,pode ser definido por,"outros fatores, como classe social",6
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",respostas_gpt5.5_mini,O termo,é aplicado,com mais freqüência a padrões regionais de fala,5
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",respostas_gpt5.5_mini,um dialeto,pode ser definido,"por outros fatores, como classe social",6
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",respostasGemini3.1Pro,O termo,é aplicado com,mais freqüência a padrões regionais de fala,7
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",respostasGemini3.1Pro,um dialeto,também pode ser definido por,"outros fatores, como classe social",6
"O termo dialeto (de Latim dialectus, dialectos, de a palavra grega antiga διάλεκτος diálektos, discurso, de διά diá, através e λέγω legō, eu falo) é usado de duas maneiras distintas para se referir a dois tipos diferentes de fenômenos linguísticos.",Claude_Sonnet5,O termo dialeto,é usado de,duas maneiras distintas para se referir a dois tipos diferentes de fenômenos linguísticos,5
"O termo dialeto (de Latim dialectus, dialectos, de a palavra grega antiga διάλεκτος diálektos, discurso, de διά diá, através e λέγω legō, eu falo) é usado de duas maneiras distintas para se referir a dois tipos diferentes de fenômenos linguísticos.",LlamaPortOIE3,O termo dialeto,é usado de,duas maneiras distintas para se referir a dois tipos diferentes de fenômenos linguísticos,5
"O termo dialeto (de Latim dialectus, dialectos, de a palavra grega antiga διάλεκτος diálektos, discurso, de διά diá, através e λέγω legō, eu falo) é usado de duas maneiras distintas para se referir a dois tipos diferentes de fenômenos linguísticos.",Qwen3OIE_0_6B,O termo dialeto,é usado de,se referir a dois tipos diferentes de fenômenos linguísticos,5
"O termo dialeto (de Latim dialectus, dialectos, de a palavra grega antiga διάλεκτος diálektos, discurso, de διά diá, através e λέγω legō, eu falo) é usado de duas maneiras distintas para se referir a dois tipos diferentes de fenômenos linguísticos.",respostas_gpt5.5_mini,O termo dialeto,é usado,de duas maneiras distintas para se referir a dois tipos diferentes de fenômenos linguísticos,5
"O termo dialeto (de Latim dialectus, dialectos, de a palavra grega antiga διάλεκτος diálektos, discurso, de διά diá, através e λέγω legō, eu falo) é usado de duas maneiras distintas para se referir a dois tipos diferentes de fenômenos linguísticos.",respostasGemini3.1Pro,O termo dialeto,é usado de,duas maneiras distintas para se referir a dois tipos diferentes de fenômenos linguísticos,5
"O termo música clássica não apareceu até o início de o século 19, em uma tentativa de canonizar distintamente o período de Johann Sebastian Bach a Beethoven como uma idade de ouro.",Claude_Sonnet5,O termo música clássica,não apareceu até,"o início de o século 19, em uma tentativa de canonizar distintamente o período de Johann Sebastian Bach a Beethoven como uma idade de ouro",6
"O termo música clássica não apareceu até o início de o século 19, em uma tentativa de canonizar distintamente o período de Johann Sebastian Bach a Beethoven como uma idade de ouro.",LlamaPortOIE3,O termo música clássica,não apareceu até,o início de o século 19 em uma tentativa de canonizar distintamente o período de Johann Sebastian Bach a Beethoven como uma idade de ouro,6
"O termo música clássica não apareceu até o início de o século 19, em uma tentativa de canonizar distintamente o período de Johann Sebastian Bach a Beethoven como uma idade de ouro.",PortNOIE,O termo música clássica,não apareceu até o,início de o século 19 tentativa de canonizar distintamente o período de Johann Sebastian Bach a,4
"O termo música clássica não apareceu até o início de o século 19, em uma tentativa de canonizar distintamente o período de Johann Sebastian Bach a Beethoven como uma idade de ouro.",Qwen3OIE_0_6B,O termo música clássica,não apareceu em,uma tentativa de canonizar distintamente o período de Johann Sebastian Bach a Beethoven como uma idade de ouro,5
"O termo música clássica não apareceu até o início de o século 19, em uma tentativa de canonizar distintamente o período de Johann Sebastian Bach a Beethoven como uma idade de ouro.",respostaDPTOIE-PY,O termo música clássica,não apareceu,"até o início de o século 19 , em uma tentativa canonizar distintamente o período de Johann Sebastian Bach a Beethoven como uma idade de ouro",5
"O termo música clássica não apareceu até o início de o século 19, em uma tentativa de canonizar distintamente o período de Johann Sebastian Bach a Beethoven como uma idade de ouro.",respostasGemini3.1Pro,O termo música clássica,não apareceu até,"o início de o século 19, em uma tentativa de canonizar distintamente o período de Johann Sebastian Bach a Beethoven como uma idade de ouro",6
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Claude_Sonnet5,um Daurentius,matou,um enviado avar de Khagan Bayan I,4
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",DptOIE,Os ávaros,pediram,a os eslavos que aceitassem a soberania de os ávaros,3
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",LlamaPortOIE3,um Daurentius,matou,um enviado avar de Khagan Bayan I,4
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",PortNOIE,Menander Protector,menciona,um Daurentius (577-579,5
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",PortNOIE,Os ávaros,pediram a,os eslavos,3
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Qwen3OIE_0_6B,Menander Protector,menciona,um Daurentius,5
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Qwen3OIE_0_6B,um Daurentius,matou,um enviado avar de Khagan Bayan I,4
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Qwen3OIE_0_6B,Os ávaros,pediram a,os eslavos,3
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Qwen3OIE_4B,Menander Protector,menciona,um Daurentius (577-579),5
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Qwen3OIE_4B,os ávaros,pediram a,os eslavos,3
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Qwen3OIE_4B,os ávaros,pediram,que aceitassem a soberania de os ávaros,3
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",respostas_gpt5.5_mini,Menander Protector,menciona,um Daurentius (577-579),5
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",respostas_gpt5.5_mini,Os ávaros,pediram,a os eslavos que aceitassem a soberania de os ávaros,3
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",respostasGemini3.1Pro,Menander Protector,menciona,um Daurentius (577-579),5
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",respostasGemini3.1Pro,um Daurentius,matou,um enviado avar de Khagan Bayan I,4
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",Claude_Sonnet5,O proto-eslavo,é,a suposta língua ancestral de todas as línguas eslavas,4
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",Claude_Sonnet5,O proto-eslavo,desenvolveu,em um estágio balto-eslavo numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas,5
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",LlamaPortOIE3,O proto-eslavo,desenvolveu,numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas,5
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",Qwen3OIE_0_6B,O proto-eslavo,é,a suposta língua ancestral de todas as línguas eslavas,4
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",Qwen3OIE_4B,O proto-eslavo,é,a suposta língua ancestral de todas as línguas eslavas,4
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",Qwen3OIE_4B,O proto-eslavo,desenvolveu,numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas,5
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",respostas_gpt5.5_mini,o proto-eslavo,desenvolveu,numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas,5
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",respostasGemini3.1Pro,O proto-eslavo,é,a suposta língua ancestral de todas as línguas eslavas,4
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",respostasGemini3.1Pro,O proto-eslavo,desenvolveu,numerosas isoglosses lexicais com as línguas bálticas em o qual,5
"Enquanto isso, outros apontaram que o sufixo -enin indica um homem de um certo lugar, que nesse caso deveria ser um lugar chamado Slova ou Slava, possivelmente um nome de rio.",DptOIE,outros,apontaram,"que o sufixo - enin indica um homem de um certo lugar , que nesse caso deveria ser um lugar chamado Slova ou Slava",3
"Enquanto isso, outros apontaram que o sufixo -enin indica um homem de um certo lugar, que nesse caso deveria ser um lugar chamado Slova ou Slava, possivelmente um nome de rio.",Qwen3OIE_0_6B,outros,apontaram,"que o sufixo -enin indica um homem de um certo lugar, que nesse caso deveria ser um lugar chamado Slova ou Slava, possivelmente um nome de rio",3
"Enquanto isso, outros apontaram que o sufixo -enin indica um homem de um certo lugar, que nesse caso deveria ser um lugar chamado Slova ou Slava, possivelmente um nome de rio.",Qwen3OIE_4B,outros,apontaram,"que o sufixo -enin indica um homem de um certo lugar, que nesse caso deveria ser um lugar chamado Slova ou Slava, possivelmente um nome de rio",3
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,Claude_Sonnet5,Os gorais de o sul de a Polônia,são parcialmente descendentes de,os vlachs de língua românica,4
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,Claude_Sonnet5,os vlachs de língua românica,migraram para,a região de os Séculos 14 a 17,5
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,Claude_Sonnet5,os vlachs de língua românica,foram absorvidos por,a população local,6
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,LlamaPortOIE3,Os gorais de o sul de a Polônia e de o norte de a Eslováquia,são parcialmente descendentes de os,vlachs de língua românica,4
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,LlamaPortOIE3,os vlachs de língua românica,migraram para,a região de os Séculos 14 a 17,5
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,LlamaPortOIE3,os vlachs de língua românica,foram absorvidos por a,população local,5
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,Qwen3OIE_0_6B,os vlachs de língua românica,migraram para,a região de os Séculos 14 a 17,5
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,Qwen3OIE_0_6B,os vlachs de língua românica,foram absorvidos por,a população local,6
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,Qwen3OIE_4B,Os gorais de o sul de a Polônia e de o norte de a Eslováquia,são parcialmente descendentes de,os vlachs de língua românica,4
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,Qwen3OIE_4B,os vlachs de língua românica,migraram para,a região de os Séculos 14 a 17,5
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,Qwen3OIE_4B,os vlachs de língua românica,foram absorvidos por,a população local,6
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,respostas_gpt5.5_mini,Os gorais de o sul de a Polônia e de o norte de a Eslováquia,são parcialmente descendentes,de os vlachs de língua românica,4
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,respostas_gpt5.5_mini,os vlachs de língua românica,foram absorvidos,por a população local,5
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,respostasGemini3.1Pro,os vlachs de língua românica,migraram para,a região de os Séculos 14 a 17,5
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,respostasGemini3.1Pro,os vlachs de língua românica,foram absorvidos por,a população local,6
"Josip Broz nasceu em 7 de maio de 1892 em Kumrovec, em a região croata de Hrvatsko Zagorje, em a Áustria-Hungria.",DptOIE,Josip Broz,nasceu,"em 7 de maio de 1892 em Kumrovec , em a região croata de Hrvatsko Zagorje",4
"Josip Broz nasceu em 7 de maio de 1892 em Kumrovec, em a região croata de Hrvatsko Zagorje, em a Áustria-Hungria.",LlamaPortOIE3,Josip Broz,nasceu,"em 7 de maio de 1892 em Kumrovec, em a região croata de Hrvatsko Zagorje, em a Áustria-Hungria",4
"Josip Broz nasceu em 7 de maio de 1892 em Kumrovec, em a região croata de Hrvatsko Zagorje, em a Áustria-Hungria.",respostaDPTOIE-PY,Josip Broz,nasceu,em 7 de maio de 1892 em Kumrovec em a região croata de Hrvatsko Zagorje em a Áustria -Hungria,4
"Josip Broz nasceu em 7 de maio de 1892 em Kumrovec, em a região croata de Hrvatsko Zagorje, em a Áustria-Hungria.",respostas_gpt5.5_mini,Josip Broz,nasceu,"em 7 de maio de 1892 em Kumrovec, em a região croata de Hrvatsko Zagorje, em a Áustria-Hungria",4
"Em 1937, Stalin assassinou o secretário-geral de a CPY, Milan Gorkić, em Moscou.",Claude_Sonnet5,o secretário-geral de a CPY,é,Milan Gorkić,4
"Em 1937, Stalin assassinou o secretário-geral de a CPY, Milan Gorkić, em Moscou.",Claude_Sonnet5,Milan Gorkić,é,o secretário-geral de a CPY,3
"Em 1937, Stalin assassinou o secretário-geral de a CPY, Milan Gorkić, em Moscou.",LlamaPortOIE3,Stalin,assassinou,"o secretário-geral de a CPY, Milan Gorkić, em Moscou",5
"Em 1937, Stalin assassinou o secretário-geral de a CPY, Milan Gorkić, em Moscou.",Qwen3OIE_0_6B,o secretário-geral de a CPY,é,Milan Gorkić,4
"Em 1937, Stalin assassinou o secretário-geral de a CPY, Milan Gorkić, em Moscou.",respostaDPTOIE-PY,Stalin,assassinou,"Em 1937 , o secretário-geral de a CPY , Milan Gorkić , em Moscou",6
"Em 1937, Stalin assassinou o secretário-geral de a CPY, Milan Gorkić, em Moscou.",respostaGrok4.0Fast,Stalin,assassinou,"o secretário-geral de a CPY, Milan Gorkić, em Moscou",5
