sentence,modelo_exemplo,arg1,rel,arg2,n_modelos_concordando
"Em 16 de março de 2011, o cargueiro MS Oliva encalhou em a Ilha Nightingale, derramando toneladas de óleo combustível pesado em o oceano, deixando uma mancha de óleo ameaçando a população de a ilha de pinguins rockhopper.",Qwen3OIE_4B,o cargueiro MS Oliva,encalhou em,16 de março de 2011,3
"Em 16 de março de 2011, o cargueiro MS Oliva encalhou em a Ilha Nightingale, derramando toneladas de óleo combustível pesado em o oceano, deixando uma mancha de óleo ameaçando a população de a ilha de pinguins rockhopper.",Qwen3OIE_4B,uma mancha de óleo,ameaçando,a população de a ilha de pinguins rockhopper,4
"Em 16 de março de 2011, o cargueiro MS Oliva encalhou em a Ilha Nightingale, derramando toneladas de óleo combustível pesado em o oceano, deixando uma mancha de óleo ameaçando a população de a ilha de pinguins rockhopper.",respostas_gpt5.5_mini,o cargueiro MS Oliva,derramando,toneladas de óleo combustível pesado,3
"Em 16 de março de 2011, o cargueiro MS Oliva encalhou em a Ilha Nightingale, derramando toneladas de óleo combustível pesado em o oceano, deixando uma mancha de óleo ameaçando a população de a ilha de pinguins rockhopper.",respostas_gpt5.5_mini,uma mancha de óleo,ameaçando,a população de a ilha de pinguins rockhopper,4
"Em 16 de março de 2011, o cargueiro MS Oliva encalhou em a Ilha Nightingale, derramando toneladas de óleo combustível pesado em o oceano, deixando uma mancha de óleo ameaçando a população de a ilha de pinguins rockhopper.",respostasGemini3.1Pro,o cargueiro MS Oliva,encalhou em,16 de março de 2011,3
"Em 16 de março de 2011, o cargueiro MS Oliva encalhou em a Ilha Nightingale, derramando toneladas de óleo combustível pesado em o oceano, deixando uma mancha de óleo ameaçando a população de a ilha de pinguins rockhopper.",respostasGemini3.1Pro,o cargueiro MS Oliva,derramando,toneladas de óleo combustível pesado,3
"Em 16 de março de 2011, o cargueiro MS Oliva encalhou em a Ilha Nightingale, derramando toneladas de óleo combustível pesado em o oceano, deixando uma mancha de óleo ameaçando a população de a ilha de pinguins rockhopper.",respostasGemini3.1Pro,uma mancha de óleo,ameaçando,a população de a ilha de pinguins rockhopper,4
"A Ilha Nightingale não tem água fresca, então os pingüins foram transportados para Tristão de a Cunha para limpeza.",Claude_Sonnet5,os pingüins,foram transportados para,Tristão de a Cunha,6
"A Ilha Nightingale não tem água fresca, então os pingüins foram transportados para Tristão de a Cunha para limpeza.",LlamaPortOIE3,os pingüins,foram transportados para,Tristão de a Cunha para limpeza,6
"A Ilha Nightingale não tem água fresca, então os pingüins foram transportados para Tristão de a Cunha para limpeza.",PortNOIE,os pingüins,foram transportados para,Tristão de a Cunha,6
"A Ilha Nightingale não tem água fresca, então os pingüins foram transportados para Tristão de a Cunha para limpeza.",Qwen3OIE_0_6B,os pingüins,foram transportados para,Tristão de a Cunha,6
"A Ilha Nightingale não tem água fresca, então os pingüins foram transportados para Tristão de a Cunha para limpeza.",Qwen3OIE_4B,os pingüins,foram transportados para,Tristão de a Cunha,6
"A Ilha Nightingale não tem água fresca, então os pingüins foram transportados para Tristão de a Cunha para limpeza.",respostas_gpt5.5_mini,os pingüins,foram transportados para,Tristão de a Cunha,6
"O primeiro colono permanente foi Jonathan Lambert, de Salem, Massachusetts, Estados Unidos, que chegou às ilhas em Dezembro de 1810 com dois outros homens.",Claude_Sonnet5,Jonathan Lambert,é de,"Salem, Massachusetts, Estados Unidos",3
"O primeiro colono permanente foi Jonathan Lambert, de Salem, Massachusetts, Estados Unidos, que chegou às ilhas em Dezembro de 1810 com dois outros homens.",Claude_Sonnet5,Jonathan Lambert,chegou a,as ilhas,3
"O primeiro colono permanente foi Jonathan Lambert, de Salem, Massachusetts, Estados Unidos, que chegou às ilhas em Dezembro de 1810 com dois outros homens.",Qwen3OIE_0_6B,Jonathan Lambert,é de,"Salem, Massachusetts, Estados Unidos",3
"O primeiro colono permanente foi Jonathan Lambert, de Salem, Massachusetts, Estados Unidos, que chegou às ilhas em Dezembro de 1810 com dois outros homens.",Qwen3OIE_4B,Jonathan Lambert,é de,"Salem, Massachusetts, Estados Unidos",3
"O primeiro colono permanente foi Jonathan Lambert, de Salem, Massachusetts, Estados Unidos, que chegou às ilhas em Dezembro de 1810 com dois outros homens.",Qwen3OIE_4B,Jonathan Lambert,chegou a,as ilhas,3
"O primeiro colono permanente foi Jonathan Lambert, de Salem, Massachusetts, Estados Unidos, que chegou às ilhas em Dezembro de 1810 com dois outros homens.",respostas_gpt5.5_mini,Jonathan Lambert,chegou a,as ilhas,3
"Durante a Segunda Guerra Mundial, o Kansas foi uma de as 131 faculdades e universidades nacionais que participaram de o Programa de Treinamento V-12 Navy College, que ofereceu a os alunos o caminho para uma comissão de a Marinha.",Claude_Sonnet5,o Kansas,foi,uma de as 131 faculdades e universidades nacionais,4
"Durante a Segunda Guerra Mundial, o Kansas foi uma de as 131 faculdades e universidades nacionais que participaram de o Programa de Treinamento V-12 Navy College, que ofereceu a os alunos o caminho para uma comissão de a Marinha.",Claude_Sonnet5,as 131 faculdades e universidades nacionais,participaram de,o Programa de Treinamento V-12 Navy College,3
"Durante a Segunda Guerra Mundial, o Kansas foi uma de as 131 faculdades e universidades nacionais que participaram de o Programa de Treinamento V-12 Navy College, que ofereceu a os alunos o caminho para uma comissão de a Marinha.",PortNOIE,uma de as 131 faculdades e universidades nacionais,participaram de,o Programa de Treinamento V-12 Navy College,3
"Durante a Segunda Guerra Mundial, o Kansas foi uma de as 131 faculdades e universidades nacionais que participaram de o Programa de Treinamento V-12 Navy College, que ofereceu a os alunos o caminho para uma comissão de a Marinha.",respostaGrok4.0Fast,o Kansas,foi,uma de as 131 faculdades e universidades nacionais,4
"Durante a Segunda Guerra Mundial, o Kansas foi uma de as 131 faculdades e universidades nacionais que participaram de o Programa de Treinamento V-12 Navy College, que ofereceu a os alunos o caminho para uma comissão de a Marinha.",respostas_gpt5.5_mini,o Kansas,foi,uma de as 131 faculdades e universidades nacionais,4
"Durante a Segunda Guerra Mundial, o Kansas foi uma de as 131 faculdades e universidades nacionais que participaram de o Programa de Treinamento V-12 Navy College, que ofereceu a os alunos o caminho para uma comissão de a Marinha.",respostas_gpt5.5_mini,as 131 faculdades e universidades nacionais,participaram de,o Programa de Treinamento V-12 Navy College,3
"Durante a Segunda Guerra Mundial, o Kansas foi uma de as 131 faculdades e universidades nacionais que participaram de o Programa de Treinamento V-12 Navy College, que ofereceu a os alunos o caminho para uma comissão de a Marinha.",respostasGemini3.1Pro,o Kansas,foi,uma de as 131 faculdades e universidades nacionais,4
"A Escola de Negócios de a Universidade de o Kansas é uma escola pública de negócios localizada em o campus principal de a Universidade de o Kansas em Lawrence, Kansas.",Claude_Sonnet5,A Escola de Negócios de a Universidade de o Kansas,é localizada em,o campus principal de a Universidade de o Kansas,5
"A Escola de Negócios de a Universidade de o Kansas é uma escola pública de negócios localizada em o campus principal de a Universidade de o Kansas em Lawrence, Kansas.",PortNOIE,A Escola de Negócios de a Universidade de uma escola pública,localizada em o,"campus principal de a Universidade de o Kansas em Lawrence, Kansas",6
"A Escola de Negócios de a Universidade de o Kansas é uma escola pública de negócios localizada em o campus principal de a Universidade de o Kansas em Lawrence, Kansas.",Qwen3OIE_0_6B,A Escola de Negócios de a Universidade de o Kansas,é,"uma escola pública de negócios localizada em o campus principal de a Universidade de o Kansas em Lawrence, Kansas",3
"A Escola de Negócios de a Universidade de o Kansas é uma escola pública de negócios localizada em o campus principal de a Universidade de o Kansas em Lawrence, Kansas.",Qwen3OIE_0_6B,A Escola de Negócios de a Universidade de o Kansas,é localizada em,"o campus principal de a Universidade de o Kansas em Lawrence, Kansas",5
"A Escola de Negócios de a Universidade de o Kansas é uma escola pública de negócios localizada em o campus principal de a Universidade de o Kansas em Lawrence, Kansas.",Qwen3OIE_4B,A Escola de Negócios de a Universidade de o Kansas,é localizada em,"o campus principal de a Universidade de o Kansas em Lawrence, Kansas",5
"A Escola de Negócios de a Universidade de o Kansas é uma escola pública de negócios localizada em o campus principal de a Universidade de o Kansas em Lawrence, Kansas.",respostaGrok4.0Fast,A Escola de Negócios de a Universidade de o Kansas,é,uma escola pública de negócios localizada em o campus principal de a Universidade de o Kansas,3
"A Escola de Negócios de a Universidade de o Kansas é uma escola pública de negócios localizada em o campus principal de a Universidade de o Kansas em Lawrence, Kansas.",respostas_gpt5.5_mini,A Escola de Negócios de a Universidade de o Kansas,é localizada em,"o campus principal de a Universidade de o Kansas em Lawrence, Kansas",5
"A Escola de Negócios de a Universidade de o Kansas é uma escola pública de negócios localizada em o campus principal de a Universidade de o Kansas em Lawrence, Kansas.",respostasGemini3.1Pro,A Escola de Negócios de a Universidade de o Kansas,é,"uma escola pública de negócios localizada em o campus principal de a Universidade de o Kansas em Lawrence, Kansas",3
"A Escola de Engenharia KU é uma escola pública de engenharia credenciada por a ABET, localizada em o campus principal.",Claude_Sonnet5,A Escola de Engenharia KU,credenciada por,a ABET,3
"A Escola de Engenharia KU é uma escola pública de engenharia credenciada por a ABET, localizada em o campus principal.",Claude_Sonnet5,A Escola de Engenharia KU,localizada em,o campus principal,6
"A Escola de Engenharia KU é uma escola pública de engenharia credenciada por a ABET, localizada em o campus principal.",PortNOIE,A Escola de Engenharia,localizada em o,campus principal,6
"A Escola de Engenharia KU é uma escola pública de engenharia credenciada por a ABET, localizada em o campus principal.",Qwen3OIE_0_6B,A Escola de Engenharia KU,é localizada em,o campus principal,6
"A Escola de Engenharia KU é uma escola pública de engenharia credenciada por a ABET, localizada em o campus principal.",Qwen3OIE_4B,A Escola de Engenharia KU,é credenciada por,a ABET,3
"A Escola de Engenharia KU é uma escola pública de engenharia credenciada por a ABET, localizada em o campus principal.",Qwen3OIE_4B,A Escola de Engenharia KU,é localizada em,o campus principal,6
"A Escola de Engenharia KU é uma escola pública de engenharia credenciada por a ABET, localizada em o campus principal.",respostas_gpt5.5_mini,A Escola de Engenharia KU,é credenciada por,a ABET,3
"A Escola de Engenharia KU é uma escola pública de engenharia credenciada por a ABET, localizada em o campus principal.",respostas_gpt5.5_mini,A Escola de Engenharia KU,é localizada em,o campus principal,6
"A Escola de Engenharia KU é uma escola pública de engenharia credenciada por a ABET, localizada em o campus principal.",respostasGemini3.1Pro,A Escola de Engenharia KU,localizada em,o campus principal,6
O departamento de computação acadêmica de a KU participou ativamente de a configuração de a Internet e é o desenvolvedor de o navegador de a Web baseado em texto de o Lynx.,Claude_Sonnet5,O departamento de computação acadêmica de a KU,é,o desenvolvedor de o navegador de a Web baseado em texto de o Lynx,6
O departamento de computação acadêmica de a KU participou ativamente de a configuração de a Internet e é o desenvolvedor de o navegador de a Web baseado em texto de o Lynx.,Qwen3OIE_0_6B,O departamento de computação acadêmica de a KU,é,o desenvolvedor de o navegador de a Web baseado em texto de o Lynx,6
O departamento de computação acadêmica de a KU participou ativamente de a configuração de a Internet e é o desenvolvedor de o navegador de a Web baseado em texto de o Lynx.,Qwen3OIE_4B,O departamento de computação acadêmica de a KU,é,o desenvolvedor de o navegador de a Web baseado em texto de o Lynx,6
O departamento de computação acadêmica de a KU participou ativamente de a configuração de a Internet e é o desenvolvedor de o navegador de a Web baseado em texto de o Lynx.,respostaGrok4.0Fast,O departamento de computação acadêmica de a KU,é,o desenvolvedor de o navegador de a Web baseado em texto de o Lynx,6
O departamento de computação acadêmica de a KU participou ativamente de a configuração de a Internet e é o desenvolvedor de o navegador de a Web baseado em texto de o Lynx.,respostas_gpt5.5_mini,O departamento de computação acadêmica de a KU,é,o desenvolvedor de o navegador de a Web baseado em texto de o Lynx,6
O departamento de computação acadêmica de a KU participou ativamente de a configuração de a Internet e é o desenvolvedor de o navegador de a Web baseado em texto de o Lynx.,respostasGemini3.1Pro,O departamento de computação acadêmica de a KU,é,o desenvolvedor de o navegador de a Web baseado em texto de o Lynx,6
A KU Endowment foi fundada em 1891 como a primeira fundação de a América para uma universidade pública,Claude_Sonnet5,A KU Endowment,foi fundada como,a primeira fundação de a América para uma universidade pública,5
A KU Endowment foi fundada em 1891 como a primeira fundação de a América para uma universidade pública,LlamaPortOIE3,A KU Endowment,foi fundada em,1891 como a primeira fundação de a América para uma universidade pública,5
A KU Endowment foi fundada em 1891 como a primeira fundação de a América para uma universidade pública,Qwen3OIE_0_6B,A KU Endowment,foi fundada como,a primeira fundação de a América para uma universidade pública,5
A KU Endowment foi fundada em 1891 como a primeira fundação de a América para uma universidade pública,Qwen3OIE_4B,A KU Endowment,foi fundada como,a primeira fundação de a América para uma universidade pública,5
A KU Endowment foi fundada em 1891 como a primeira fundação de a América para uma universidade pública,respostasGemini3.1Pro,A KU Endowment,foi fundada como,a primeira fundação de a América para uma universidade pública,5
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,Claude_Sonnet5,Algumas formas de corrupção,agora chamadas de,corrupção institucional,4
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,Claude_Sonnet5,Algumas formas de corrupção,são diferenciadas de,outros tipos de óbvios ganhos pessoais,6
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,LlamaPortOIE3,Algumas formas de corrupção,são diferenciadas de,suborno e outros tipos de óbvios ganhos pessoais,6
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,Qwen3OIE_0_6B,Algumas formas de corrupção,são chamadas de,corrupção institucional,4
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,Qwen3OIE_0_6B,Algumas formas de corrupção,são diferenciadas de,outros tipos de óbvios ganhos pessoais,6
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,Qwen3OIE_4B,Algumas formas de corrupção,são agora chamadas de,corrupção institucional,4
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,Qwen3OIE_4B,Algumas formas de corrupção,são diferenciadas de,outros tipos de óbvios ganhos pessoais,6
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,respostas_gpt5.5_mini,Algumas formas de corrupção,são diferenciadas de,suborno e outros tipos de óbvios ganhos pessoais,6
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,respostasGemini3.1Pro,Algumas formas de corrupção,agora chamadas de,corrupção institucional,4
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,respostasGemini3.1Pro,Algumas formas de corrupção,são diferenciadas de,outros tipos de óbvios ganhos pessoais,6
"No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.",Claude_Sonnet5,novos governos,frequentemente confiscaram corrupticamente,o governo anterior,4
"No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.",LlamaPortOIE3,novos governos,frequentemente confiscaram,corrupticamente o governo anterior,4
"No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.",Qwen3OIE_4B,novos governos,frequentemente confiscaram,o governo anterior,4
"No caso de a África, um de os fatores para esse comportamento foi a instabilidade política e o fato de que novos governos frequentemente confiscaram corrupticamente o governo anterior.",respostasGemini3.1Pro,novos governos,frequentemente confiscaram corrupticamente,o governo anterior,4
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",Claude_Sonnet5,um dialeto,também pode ser definido por,"outros fatores, como classe social",4
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",LlamaPortOIE3,um dialeto,pode ser definido por,"outros fatores, como classe social",3
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",PortNOIE,O termo,é aplicado com,mais freqüência a padrões regionais de fala,5
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",Qwen3OIE_0_6B,O termo,é aplicado a,padrões regionais de fala,5
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",Qwen3OIE_0_6B,um dialeto,pode ser definido por,outros fatores,3
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",Qwen3OIE_4B,O termo,é aplicado a,padrões regionais de fala,5
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",Qwen3OIE_4B,um dialeto,também pode ser definido por,outros fatores,3
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",respostaGrok4.0Fast,um dialeto,pode ser definido por,"outros fatores, como classe social",3
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",respostas_gpt5.5_mini,O termo,é aplicado a,padrões regionais de fala,5
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",respostas_gpt5.5_mini,um dialeto,pode ser definido por,outros fatores,3
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",respostasGemini3.1Pro,O termo,é aplicado com,mais freqüência a padrões regionais de fala,5
"O termo dialeto (de Latim dialectus, dialectos, de a palavra grega antiga διάλεκτος diálektos, discurso, de διά diá, através e λέγω legō, eu falo) é usado de duas maneiras distintas para se referir a dois tipos diferentes de fenômenos linguísticos.",Claude_Sonnet5,O termo dialeto,é usado para se referir a,dois tipos diferentes de fenômenos linguísticos,3
"O termo dialeto (de Latim dialectus, dialectos, de a palavra grega antiga διάλεκτος diálektos, discurso, de διά diá, através e λέγω legō, eu falo) é usado de duas maneiras distintas para se referir a dois tipos diferentes de fenômenos linguísticos.",LlamaPortOIE3,O termo dialeto,é usado de,duas maneiras distintas para se referir a dois tipos diferentes de fenômenos linguísticos,3
"O termo dialeto (de Latim dialectus, dialectos, de a palavra grega antiga διάλεκτος diálektos, discurso, de διά diá, através e λέγω legō, eu falo) é usado de duas maneiras distintas para se referir a dois tipos diferentes de fenômenos linguísticos.",Qwen3OIE_0_6B,O termo dialeto,é usado de,se referir a dois tipos diferentes de fenômenos linguísticos,3
"O termo dialeto (de Latim dialectus, dialectos, de a palavra grega antiga διάλεκτος diálektos, discurso, de διά diá, através e λέγω legō, eu falo) é usado de duas maneiras distintas para se referir a dois tipos diferentes de fenômenos linguísticos.",Qwen3OIE_4B,O termo dialeto,é usado para se referir a,dois tipos diferentes de fenômenos linguísticos,3
"O termo dialeto (de Latim dialectus, dialectos, de a palavra grega antiga διάλεκτος diálektos, discurso, de διά diá, através e λέγω legō, eu falo) é usado de duas maneiras distintas para se referir a dois tipos diferentes de fenômenos linguísticos.",respostas_gpt5.5_mini,O termo dialeto,é usado de,duas maneiras distintas para se referir a dois tipos diferentes de fenômenos linguísticos,3
"O termo dialeto (de Latim dialectus, dialectos, de a palavra grega antiga διάλεκτος diálektos, discurso, de διά diá, através e λέγω legō, eu falo) é usado de duas maneiras distintas para se referir a dois tipos diferentes de fenômenos linguísticos.",respostasGemini3.1Pro,O termo dialeto,é usado para se referir a,dois tipos diferentes de fenômenos linguísticos,3
"O termo música clássica não apareceu até o início de o século 19, em uma tentativa de canonizar distintamente o período de Johann Sebastian Bach a Beethoven como uma idade de ouro.",LlamaPortOIE3,O termo música clássica,não apareceu até,o início de o século 19 em uma tentativa de canonizar distintamente o período de Johann Sebastian Bach a Beethoven como uma idade de ouro,4
"O termo música clássica não apareceu até o início de o século 19, em uma tentativa de canonizar distintamente o período de Johann Sebastian Bach a Beethoven como uma idade de ouro.",Qwen3OIE_0_6B,O termo música clássica,não apareceu em,uma tentativa de canonizar distintamente o período de Johann Sebastian Bach a Beethoven como uma idade de ouro,3
"O termo música clássica não apareceu até o início de o século 19, em uma tentativa de canonizar distintamente o período de Johann Sebastian Bach a Beethoven como uma idade de ouro.",respostasGemini3.1Pro,O termo música clássica,não apareceu em,uma tentativa de canonizar distintamente o período de Johann Sebastian Bach a Beethoven como uma idade de ouro,3
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Claude_Sonnet5,Menander Protector,menciona,um Daurentius (577-579),6
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Claude_Sonnet5,um Daurentius,matou,um enviado avar de Khagan Bayan I,3
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Claude_Sonnet5,Os ávaros,pediram a,os eslavos,6
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",LlamaPortOIE3,um Daurentius,matou,um enviado avar de Khagan Bayan I,3
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",PortNOIE,Menander Protector,menciona,um Daurentius (577-579,6
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",PortNOIE,Os ávaros,pediram a,os eslavos,6
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Qwen3OIE_0_6B,Menander Protector,menciona,um Daurentius,6
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Qwen3OIE_0_6B,um Daurentius,matou,um enviado avar de Khagan Bayan I,3
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Qwen3OIE_0_6B,Os ávaros,pediram a,os eslavos,6
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Qwen3OIE_4B,Menander Protector,menciona,um Daurentius (577-579),6
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Qwen3OIE_4B,os ávaros,pediram a,os eslavos,6
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",respostas_gpt5.5_mini,Menander Protector,menciona,um Daurentius (577-579),6
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",respostas_gpt5.5_mini,Os ávaros,pediram a,os eslavos,6
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",respostasGemini3.1Pro,Menander Protector,menciona,um Daurentius (577-579),6
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",respostasGemini3.1Pro,Os ávaros,pediram a,os eslavos,6
"Por volta de o século VI, os eslavos apareceram em as fronteiras bizantinas em grandes números.",Claude_Sonnet5,os eslavos,apareceram por volta de,o século VI,3
"Por volta de o século VI, os eslavos apareceram em as fronteiras bizantinas em grandes números.",Qwen3OIE_4B,os eslavos,apareceram por volta de,o século VI,3
"Por volta de o século VI, os eslavos apareceram em as fronteiras bizantinas em grandes números.",respostasGemini3.1Pro,os eslavos,apareceram por volta de,o século VI,3
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",Claude_Sonnet5,O proto-eslavo,é,a suposta língua ancestral de todas as línguas eslavas,4
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",Claude_Sonnet5,O proto-eslavo,é um descendente de,o proto-indo-europeu comum,3
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",Claude_Sonnet5,O proto-eslavo,desenvolveu,numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas,5
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",LlamaPortOIE3,O proto-eslavo,é um descendente de o,proto-indo-europeu comum,3
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",LlamaPortOIE3,O proto-eslavo,desenvolveu,numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas,5
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",Qwen3OIE_0_6B,O proto-eslavo,é,a suposta língua ancestral de todas as línguas eslavas,4
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",Qwen3OIE_4B,O proto-eslavo,é,a suposta língua ancestral de todas as línguas eslavas,4
